group,id,course,trimester,grade
9,228,Shamanism and Spiritual Practices,3,6.5
9,228,Shamanism and Spiritual Practices,3,12
9,228,Shamanism and Spiritual Practices,3,10
9,228,Shamanism and Spiritual Practices,3,7
9,228,Social Organization and Governance,1,14
9,228,Social Organization and Governance,1,15
9,228,Social Organization and Governance,1,13
9,228,Social Organization and Governance,1,15
9,228,Social Organization and Governance,1,15
9,228,Social Organization and Governance,1,15
9,228,Social Organization and Governance,1,14
9,228,Tribal Lore and Traditions,2,16.25
9,228,Tribal Lore and Traditions,2,7
9,228,Tribal Lore and Traditions,2,14.25
9,228,Tribal Lore and Traditions,2,11.25
9,228,Warfare and Diplomacy,3,15
9,228,Warfare and Diplomacy,3,14
9,228,Warfare and Diplomacy,3,15.75
9,228,Warfare and Diplomacy,3,9.5
9,228,Warfare and Diplomacy,3,10.5
9,240,Art and Symbolism,1,8.5
9,240,Art and Symbolism,1,8.5
9,240,Art and Symbolism,1,12.5
9,240,Astronomy and Celestial Navigation,2,7.5
9,240,Astronomy and Celestial Navigation,2,11
9,240,Astronomy and Celestial Navigation,2,12
9,240,Astronomy and Celestial Navigation,2,13
9,240,Environmental Stewardship,2,18
9,240,Environmental Stewardship,2,15
9,240,Environmental Stewardship,2,12.25
9,240,Herbalism and Medicine,2,16.75
9,240,Herbalism and Medicine,2,17.25
9,240,Herbalism and Medicine,2,8.25
9,240,Hunting and Gathering Skills,3,12.5
9,240,Hunting and Gathering Skills,3,10
9,240,Hunting and Gathering Skills,3,14.5
9,240,Hunting and Gathering Skills,3,12.5
9,240,Hunting and Gathering Skills,3,12
9,240,Hunting and Gathering Skills,3,15
9,240,Language and Linguistics,3,10.6
9,240,Language and Linguistics,3,8.4
9,240,Language and Linguistics,3,10.5
9,240,Language and Linguistics,3,10.6
9,240,Shamanism and Spiritual Practices,3,12
9,240,Shamanism and Spiritual Practices,3,6.5
9,240,Shamanism and Spiritual Practices,3,11
9,240,Shamanism and Spiritual Practices,3,7
9,240,Shamanism and Spiritual Practices,3,9.5
9,240,Shamanism and Spiritual Practices,3,10.5
9,240,Shamanism and Spiritual Practices,3,16
9,240,Shamanism and Spiritual Practices,3,6.5
9,240,Shamanism and Spiritual Practices,3,1.5
9,240,Shamanism and Spiritual Practices,3,10.5
9,240,Social Organization and Governance,1,12
9,240,Social Organization and Governance,1,14
9,240,Social Organization and Governance,1,14
9,240,Social Organization and Governance,1,15
9,240,Social Organization and Governance,1,14
9,240,Social Organization and Governance,1,14
9,240,Social Organization and Governance,1,14
9,240,Tribal Lore and Traditions,2,14
9,240,Tribal Lore and Traditions,2,11.5
9,240,Tribal Lore and Traditions,2,11.25
9,240,Tribal Lore and Traditions,2,16
9,240,Tribal Lore and Traditions,2,17.25
9,240,Warfare and Diplomacy,3,15
9,240,Warfare and Diplomacy,3,15
9,240,Warfare and Diplomacy,3,13.5
9,240,Warfare and Diplomacy,3,17.25
9,251,Art and Symbolism,1,3
9,251,Art and Symbolism,1,9
9,251,Art and Symbolism,1,8.5
9,251,Astronomy and Celestial Navigation,2,10
9,251,Astronomy and Celestial Navigation,2,10
9,251,Astronomy and Celestial Navigation,2,11
9,251,Astronomy and Celestial Navigation,2,13.5
9,251,Environmental Stewardship,2,10.25
9,251,Environmental Stewardship,2,10.75
9,251,Environmental Stewardship,2,13.75
9,251,Herbalism and Medicine,2,10.25
9,251,Herbalism and Medicine,2,11.25
9,251,Herbalism and Medicine,2,11.75
9,251,Hunting and Gathering Skills,3,10.5
9,251,Hunting and Gathering Skills,3,12
9,251,Hunting and Gathering Skills,3,11.5
9,251,Hunting and Gathering Skills,3,8.5
9,251,Hunting and Gathering Skills,3,11.5
9,251,Hunting and Gathering Skills,3,9
9,251,Hunting and Gathering Skills,3,10.5
9,251,Language and Linguistics,3,11.9
9,251,Language and Linguistics,3,13.1
9,251,Language and Linguistics,3,11.8
9,251,Language and Linguistics,3,11.6
9,251,Shamanism and Spiritual Practices,3,8
9,251,Shamanism and Spiritual Practices,3,10.5
9,251,Shamanism and Spiritual Practices,3,13.5
9,251,Shamanism and Spiritual Practices,3,10
9,251,Shamanism and Spiritual Practices,3,13.5
9,251,Shamanism and Spiritual Practices,3,8
9,251,Shamanism and Spiritual Practices,3,8.5
9,251,Shamanism and Spiritual Practices,3,11
9,251,Shamanism and Spiritual Practices,3,8.5
9,251,Shamanism and Spiritual Practices,3,14
9,251,Social Organization and Governance,1,14
9,251,Social Organization and Governance,1,14
9,251,Social Organization and Governance,1,14
9,251,Social Organization and Governance,1,13
9,251,Social Organization and Governance,1,14
9,251,Social Organization and Governance,1,15
9,251,Social Organization and Governance,1,15
9,251,Social Organization and Governance,1,16
9,251,Tribal Lore and Traditions,2,12.75
9,251,Tribal Lore and Traditions,2,17.25
9,251,Tribal Lore and Traditions,2,18.5
9,251,Tribal Lore and Traditions,2,10.5
9,251,Tribal Lore and Traditions,2,9.25
9,251,Warfare and Diplomacy,3,18.75
9,251,Warfare and Diplomacy,3,13
9,251,Warfare and Diplomacy,3,14.25
9,251,Warfare and Diplomacy,3,15.25
9,251,Warfare and Diplomacy,3,14
9,264,Art and Symbolism,1,5
9,264,Art and Symbolism,1,6.5
9,264,Art and Symbolism,1,12
9,264,Astronomy and Celestial Navigation,2,14
9,264,Astronomy and Celestial Navigation,2,12
9,264,Astronomy and Celestial Navigation,2,12.5
9,264,Astronomy and Celestial Navigation,2,11
9,264,Environmental Stewardship,2,7
9,264,Environmental Stewardship,2,15.75
9,264,Environmental Stewardship,2,16.5
9,264,Herbalism and Medicine,2,10.25
9,264,Herbalism and Medicine,2,11
9,264,Herbalism and Medicine,2,10.25
9,264,Hunting and Gathering Skills,3,12.5
9,264,Hunting and Gathering Skills,3,12
9,264,Hunting and Gathering Skills,3,13
9,264,Hunting and Gathering Skills,3,12.5
9,264,Hunting and Gathering Skills,3,11.5
9,264,Hunting and Gathering Skills,3,9
9,264,Language and Linguistics,3,10.1
9,264,Language and Linguistics,3,12.4
9,264,Language and Linguistics,3,7.2
9,264,Language and Linguistics,3,8.1
9,264,Shamanism and Spiritual Practices,3,6.5
9,264,Shamanism and Spiritual Practices,3,7.5
9,264,Shamanism and Spiritual Practices,3,6.5
9,264,Shamanism and Spiritual Practices,3,10
9,264,Shamanism and Spiritual Practices,3,13
9,264,Shamanism and Spiritual Practices,3,6.5
9,264,Shamanism and Spiritual Practices,3,6.5
9,264,Shamanism and Spiritual Practices,3,8.5
9,264,Shamanism and Spiritual Practices,3,14
9,264,Social Organization and Governance,1,15
9,264,Social Organization and Governance,1,18
9,264,Social Organization and Governance,1,14
9,264,Social Organization and Governance,1,12
9,264,Social Organization and Governance,1,13
9,264,Social Organization and Governance,1,13
9,264,Social Organization and Governance,1,15
9,264,Tribal Lore and Traditions,2,15.25
9,264,Tribal Lore and Traditions,2,11.5
9,264,Tribal Lore and Traditions,2,19.75
9,264,Tribal Lore and Traditions,2,18.25
9,264,Warfare and Diplomacy,3,14.5
9,264,Warfare and Diplomacy,3,14.25
9,264,Warfare and Diplomacy,3,17
9,264,Warfare and Diplomacy,3,15.75
9,264,Warfare and Diplomacy,3,11
9,309,Art and Symbolism,1,10
9,309,Art and Symbolism,1,4.5
9,309,Art and Symbolism,1,9.5
9,309,Astronomy and Celestial Navigation,2,12.5
9,309,Astronomy and Celestial Navigation,2,10.5
9,309,Astronomy and Celestial Navigation,2,10
9,309,Astronomy and Celestial Navigation,2,15.5
9,309,Environmental Stewardship,2,10.75
9,309,Environmental Stewardship,2,9.25
9,309,Environmental Stewardship,2,19.75
9,309,Herbalism and Medicine,2,4.5
9,309,Herbalism and Medicine,2,14.25
9,309,Herbalism and Medicine,2,14.75
9,309,Hunting and Gathering Skills,3,12.5
9,309,Hunting and Gathering Skills,3,16
9,309,Hunting and Gathering Skills,3,11.5
9,309,Hunting and Gathering Skills,3,9.5
9,309,Hunting and Gathering Skills,3,10.5
9,309,Hunting and Gathering Skills,3,10.5
9,309,Hunting and Gathering Skills,3,12
9,309,Language and Linguistics,3,10.2
9,309,Language and Linguistics,3,12
9,309,Language and Linguistics,3,9.1
9,309,Shamanism and Spiritual Practices,3,9.5
9,309,Shamanism and Spiritual Practices,3,10
9,309,Shamanism and Spiritual Practices,3,13
9,309,Shamanism and Spiritual Practices,3,5.5
9,309,Shamanism and Spiritual Practices,3,7.5
9,309,Shamanism and Spiritual Practices,3,11.5
9,309,Shamanism and Spiritual Practices,3,8.5
9,309,Shamanism and Spiritual Practices,3,9.5
9,309,Shamanism and Spiritual Practices,3,9.5
9,309,Social Organization and Governance,1,13
9,309,Social Organization and Governance,1,14
9,309,Social Organization and Governance,1,14
9,309,Social Organization and Governance,1,14
9,309,Social Organization and Governance,1,13
9,309,Social Organization and Governance,1,15
9,309,Social Organization and Governance,1,15
9,309,Social Organization and Governance,1,14
9,309,Tribal Lore and Traditions,2,9.5
9,309,Tribal Lore and Traditions,2,14.25
9,309,Tribal Lore and Traditions,2,12.75
9,309,Tribal Lore and Traditions,2,7.25
9,309,Tribal Lore and Traditions,2,12.25
9,309,Warfare and Diplomacy,3,14.25
9,309,Warfare and Diplomacy,3,11.75
9,309,Warfare and Diplomacy,3,12
9,309,Warfare and Diplomacy,3,14.75
9,309,Warfare and Diplomacy,3,9.5
9,320,Art and Symbolism,1,6
9,320,Art and Symbolism,1,12
9,320,Art and Symbolism,1,4
9,320,Astronomy and Celestial Navigation,2,10.5
9,320,Astronomy and Celestial Navigation,2,11
9,320,Astronomy and Celestial Navigation,2,12
9,320,Astronomy and Celestial Navigation,2,10
9,320,Environmental Stewardship,2,20
9,320,Environmental Stewardship,2,14
9,320,Environmental Stewardship,2,10.75
9,320,Herbalism and Medicine,2,9.5
9,320,Herbalism and Medicine,2,12.5
9,320,Herbalism and Medicine,2,10.25
9,320,Hunting and Gathering Skills,3,11
9,320,Hunting and Gathering Skills,3,6.5
9,320,Hunting and Gathering Skills,3,12
9,320,Hunting and Gathering Skills,3,7.5
9,320,Hunting and Gathering Skills,3,14.5
9,320,Hunting and Gathering Skills,3,7.5
9,320,Language and Linguistics,3,12.1
9,320,Language and Linguistics,3,12.8
9,320,Language and Linguistics,3,11.3
9,320,Language and Linguistics,3,11.2
9,320,Shamanism and Spiritual Practices,3,11.5
9,320,Shamanism and Spiritual Practices,3,16.5
9,320,Shamanism and Spiritual Practices,3,8.5
9,320,Shamanism and Spiritual Practices,3,10
9,320,Shamanism and Spiritual Practices,3,7
9,320,Shamanism and Spiritual Practices,3,11
9,320,Shamanism and Spiritual Practices,3,6
9,320,Shamanism and Spiritual Practices,3,2.5
9,320,Shamanism and Spiritual Practices,3,14
9,320,Shamanism and Spiritual Practices,3,3.5
9,320,Social Organization and Governance,1,13
9,320,Social Organization and Governance,1,14
9,320,Social Organization and Governance,1,14
9,320,Social Organization and Governance,1,15
9,320,Social Organization and Governance,1,14
9,320,Social Organization and Governance,1,17
9,320,Social Organization and Governance,1,14
9,320,Social Organization and Governance,1,14
9,320,Tribal Lore and Traditions,2,9.5
9,320,Tribal Lore and Traditions,2,11.25
9,320,Tribal Lore and Traditions,2,14
9,320,Tribal Lore and Traditions,2,12.5
9,320,Warfare and Diplomacy,3,19.25
9,320,Warfare and Diplomacy,3,17.5
9,320,Warfare and Diplomacy,3,16
9,320,Warfare and Diplomacy,3,13.25
9,320,Warfare and Diplomacy,3,12.75
9,330,Art and Symbolism,1,9.5
9,330,Art and Symbolism,1,5.5
9,330,Art and Symbolism,1,11.5
9,330,Astronomy and Celestial Navigation,2,13.5
9,330,Astronomy and Celestial Navigation,2,12.5
9,330,Astronomy and Celestial Navigation,2,11
9,330,Astronomy and Celestial Navigation,2,12
9,330,Environmental Stewardship,2,10.25
9,330,Environmental Stewardship,2,12.75
9,330,Environmental Stewardship,2,12.25
9,330,Herbalism and Medicine,2,10.25
9,330,Herbalism and Medicine,2,8
9,330,Herbalism and Medicine,2,11.75
9,330,Hunting and Gathering Skills,3,13
9,330,Hunting and Gathering Skills,3,12
9,330,Hunting and Gathering Skills,3,14
9,330,Hunting and Gathering Skills,3,12
9,330,Hunting and Gathering Skills,3,12
9,330,Hunting and Gathering Skills,3,13
9,330,Hunting and Gathering Skills,3,12.5
9,330,Language and Linguistics,3,9.7
9,330,Language and Linguistics,3,11.4
9,330,Language and Linguistics,3,10.8
9,330,Language and Linguistics,3,12.4
9,330,Shamanism and Spiritual Practices,3,7
9,330,Shamanism and Spiritual Practices,3,8
9,330,Shamanism and Spiritual Practices,3,9
9,330,Shamanism and Spiritual Practices,3,8.5
9,330,Shamanism and Spiritual Practices,3,10.5
9,330,Shamanism and Spiritual Practices,3,11
9,330,Shamanism and Spiritual Practices,3,12.5
9,330,Shamanism and Spiritual Practices,3,0
9,330,Shamanism and Spiritual Practices,3,6.5
9,330,Shamanism and Spiritual Practices,3,8
9,330,Social Organization and Governance,1,14
9,330,Social Organization and Governance,1,15
9,330,Social Organization and Governance,1,16
9,330,Social Organization and Governance,1,15
9,330,Social Organization and Governance,1,14
9,330,Social Organization and Governance,1,14
9,330,Social Organization and Governance,1,16
9,330,Tribal Lore and Traditions,2,14
9,330,Tribal Lore and Traditions,2,15.25
9,330,Tribal Lore and Traditions,2,15.5
9,330,Tribal Lore and Traditions,2,11.75
9,330,Tribal Lore and Traditions,2,16
9,330,Warfare and Diplomacy,3,16.5
9,330,Warfare and Diplomacy,3,10.75
9,330,Warfare and Diplomacy,3,12.75
9,330,Warfare and Diplomacy,3,16.5
9,330,Warfare and Diplomacy,3,16.75
9,350,Art and Symbolism,1,8
9,350,Art and Symbolism,1,6.5
9,350,Art and Symbolism,1,12.5
9,350,Astronomy and Celestial Navigation,2,12
9,350,Astronomy and Celestial Navigation,2,13.5
9,350,Astronomy and Celestial Navigation,2,13
9,350,Astronomy and Celestial Navigation,2,11.5
9,350,Environmental Stewardship,2,13.25
9,350,Environmental Stewardship,2,16.75
9,350,Environmental Stewardship,2,14.5
9,350,Herbalism and Medicine,2,12
9,350,Herbalism and Medicine,2,12.75
9,350,Herbalism and Medicine,2,10.75
9,350,Hunting and Gathering Skills,3,15
9,350,Hunting and Gathering Skills,3,12
9,350,Hunting and Gathering Skills,3,15
9,350,Hunting and Gathering Skills,3,17
9,350,Hunting and Gathering Skills,3,16
9,350,Hunting and Gathering Skills,3,12.5
9,350,Hunting and Gathering Skills,3,5.5
9,350,Language and Linguistics,3,13
9,350,Language and Linguistics,3,10.4
9,350,Language and Linguistics,3,11
9,350,Language and Linguistics,3,9.9
9,350,Shamanism and Spiritual Practices,3,7.5
9,350,Shamanism and Spiritual Practices,3,9.5
9,350,Shamanism and Spiritual Practices,3,7
9,350,Shamanism and Spiritual Practices,3,9
9,350,Shamanism and Spiritual Practices,3,9
9,350,Shamanism and Spiritual Practices,3,5.5
9,350,Shamanism and Spiritual Practices,3,6.5
9,350,Shamanism and Spiritual Practices,3,9
9,350,Shamanism and Spiritual Practices,3,8
9,350,Shamanism and Spiritual Practices,3,6
9,350,Social Organization and Governance,1,13
9,350,Social Organization and Governance,1,14
9,350,Social Organization and Governance,1,15
9,350,Social Organization and Governance,1,14
9,350,Social Organization and Governance,1,14
9,350,Social Organization and Governance,1,13
9,350,Social Organization and Governance,1,15
9,350,Social Organization and Governance,1,15
9,350,Tribal Lore and Traditions,2,16.5
9,350,Tribal Lore and Traditions,2,14.25
9,350,Tribal Lore and Traditions,2,14.75
9,350,Tribal Lore and Traditions,2,12.5
9,350,Tribal Lore and Traditions,2,15.5
9,350,Warfare and Diplomacy,3,14.5
9,350,Warfare and Diplomacy,3,15.25
9,350,Warfare and Diplomacy,3,20
9,350,Warfare and Diplomacy,3,17
9,350,Warfare and Diplomacy,3,20
9,351,Art and Symbolism,1,4.5
9,351,Art and Symbolism,1,8.5
9,351,Art and Symbolism,1,7
9,351,Astronomy and Celestial Navigation,2,10.5
9,351,Astronomy and Celestial Navigation,2,10.5
9,351,Astronomy and Celestial Navigation,2,13.5
9,351,Astronomy and Celestial Navigation,2,12
9,351,Environmental Stewardship,2,12.25
9,351,Environmental Stewardship,2,12.75
9,351,Environmental Stewardship,2,9.25
9,351,Herbalism and Medicine,2,8
9,351,Herbalism and Medicine,2,15.25
9,351,Herbalism and Medicine,2,15
9,351,Hunting and Gathering Skills,3,15.5
9,351,Hunting and Gathering Skills,3,11.5
9,351,Hunting and Gathering Skills,3,15
9,351,Hunting and Gathering Skills,3,8.5
9,351,Hunting and Gathering Skills,3,11
9,351,Hunting and Gathering Skills,3,13.5
9,351,Hunting and Gathering Skills,3,12
9,351,Language and Linguistics,3,8.5
9,351,Language and Linguistics,3,8.7
9,351,Language and Linguistics,3,8.4
9,351,Language and Linguistics,3,9.7
9,351,Shamanism and Spiritual Practices,3,10.5
9,351,Shamanism and Spiritual Practices,3,6.5
9,351,Shamanism and Spiritual Practices,3,12
9,351,Shamanism and Spiritual Practices,3,12.5
9,351,Shamanism and Spiritual Practices,3,13
9,351,Shamanism and Spiritual Practices,3,5.5
9,351,Shamanism and Spiritual Practices,3,6
9,351,Shamanism and Spiritual Practices,3,6
9,351,Shamanism and Spiritual Practices,3,4
9,351,Shamanism and Spiritual Practices,3,8.5
9,351,Social Organization and Governance,1,14
9,351,Social Organization and Governance,1,14
9,351,Social Organization and Governance,1,15
9,351,Social Organization and Governance,1,13
9,351,Social Organization and Governance,1,15
9,351,Social Organization and Governance,1,13
9,351,Social Organization and Governance,1,14
9,351,Social Organization and Governance,1,15
9,351,Tribal Lore and Traditions,2,12.5
9,351,Tribal Lore and Traditions,2,9.5
9,351,Tribal Lore and Traditions,2,13.75
9,351,Tribal Lore and Traditions,2,10
9,351,Tribal Lore and Traditions,2,10.75
9,351,Warfare and Diplomacy,3,12.75
9,351,Warfare and Diplomacy,3,13.5
9,351,Warfare and Diplomacy,3,13.5
9,351,Warfare and Diplomacy,3,13.5
9,351,Warfare and Diplomacy,3,13.5
9,360,Art and Symbolism,1,7.5
9,360,Art and Symbolism,1,10
9,360,Art and Symbolism,1,11
9,360,Astronomy and Celestial Navigation,2,12.5
9,360,Astronomy and Celestial Navigation,2,10
9,360,Astronomy and Celestial Navigation,2,10
9,360,Astronomy and Celestial Navigation,2,13
9,360,Environmental Stewardship,2,16.5
9,360,Environmental Stewardship,2,14.25
9,360,Environmental Stewardship,2,14.75
9,360,Herbalism and Medicine,2,11.5
9,360,Herbalism and Medicine,2,14.5
9,360,Herbalism and Medicine,2,8
9,360,Hunting and Gathering Skills,3,14
9,360,Hunting and Gathering Skills,3,14
9,360,Hunting and Gathering Skills,3,13
9,360,Hunting and Gathering Skills,3,12.5
9,360,Hunting and Gathering Skills,3,9
9,360,Hunting and Gathering Skills,3,9
9,360,Hunting and Gathering Skills,3,8.5
9,360,Language and Linguistics,3,10.5
9,360,Language and Linguistics,3,12.9
9,360,Language and Linguistics,3,11.4
9,360,Language and Linguistics,3,10.7
